"","URL_of_Anchor","Request_URL","URL_Length","having_At_Symbol","Prefix_Suffix","having_Sub_Domain","Result"
"3780",-1,-1,1,1,-1,0,-1
"3781",0,0,-1,1,-1,1,-1
"3782",0,-1,-1,1,-1,0,1
"3784",1,1,-1,1,-1,0,-1
"3785",-1,1,-1,1,-1,-1,-1
"3786",-1,-1,-1,1,-1,-1,-1
"3787",0,-1,-1,1,-1,1,-1
"3788",0,-1,-1,1,-1,1,1
"3790",-1,1,1,1,-1,0,-1
"3792",-1,-1,-1,1,-1,0,-1
"3793",-1,1,-1,1,-1,-1,-1
"3795",-1,1,1,1,0,-1,-1
"3796",0,-1,0,0,-1,-1,1
"3797",1,1,1,1,-1,-1,1
"3798",1,-1,-1,1,1,-1,1
"3799",-1,1,-1,1,-1,0,-1
"3801",-1,1,-1,1,-1,-1,-1
"3802",1,-1,-1,1,1,1,1
"3803",0,-1,-1,1,-1,-1,-1
"3806",0,0,-1,1,-1,-1,1
"3807",0,1,1,1,-1,0,1
"3809",0,1,1,1,-1,-1,1
"3810",-1,-1,-1,1,-1,0,-1
"3812",0,1,-1,1,-1,0,-1
"3813",1,1,-1,1,1,1,1
"3814",0,-1,-1,1,-1,-1,-1
"3816",-1,-1,-1,1,-1,-1,-1
"3817",1,1,-1,1,1,0,1
"3818",0,1,-1,1,-1,1,1
"3819",0,1,-1,1,-1,0,1
"3820",1,1,-1,1,-1,0,1
"3821",0,-1,-1,1,-1,0,-1
"3825",1,1,-1,1,-1,0,1
"3827",-1,-1,-1,1,-1,0,-1
"3830",0,1,-1,1,-1,0,1
"3831",0,-1,-1,1,-1,0,1
"3832",-1,-1,-1,1,-1,0,-1
"3833",0,-1,-1,1,-1,-1,-1
"3834",1,-1,-1,1,-1,1,1
"3836",-1,-1,-1,1,-1,-1,-1
"3837",0,1,-1,1,-1,0,-1
"3838",0,1,-1,1,-1,-1,-1
"3840",-1,1,-1,1,-1,-1,-1
"3841",0,0,-1,1,1,1,1
"3842",1,0,-1,1,-1,1,1
"3843",0,-1,1,1,-1,1,1
"3845",0,1,-1,1,-1,1,1
"3846",0,1,1,1,-1,0,1
"3847",-1,1,-1,1,0,-1,-1
"3851",1,-1,-1,1,-1,1,1
"3852",0,-1,-1,1,-1,-1,-1
"3853",0,1,-1,1,-1,0,1
"3854",0,1,-1,1,-1,0,1
"3856",-1,-1,-1,1,-1,-1,-1
"3858",-1,-1,-1,1,-1,0,-1
"3859",0,1,-1,1,-1,1,1
"3861",-1,1,-1,1,-1,0,-1
"3862",1,1,-1,1,-1,0,1
"3863",1,-1,-1,1,-1,-1,1
"3864",0,1,-1,1,-1,0,1
"3867",0,-1,-1,1,-1,0,1
"3868",0,-1,-1,1,-1,1,-1
"3869",1,1,-1,1,1,-1,1
"3872",-1,-1,-1,1,-1,-1,-1
"3873",-1,-1,-1,-1,-1,-1,-1
"3874",1,-1,-1,1,-1,1,1
"3875",1,-1,-1,1,-1,1,1
"3877",0,1,-1,1,-1,-1,1
"3880",-1,1,-1,1,-1,0,-1
"3881",1,-1,-1,1,1,-1,1
"3884",0,1,-1,1,-1,0,1
"3887",0,0,-1,1,-1,0,1
"3889",0,-1,-1,1,-1,-1,1
"3890",-1,-1,-1,1,-1,-1,-1
"3891",-1,1,1,1,-1,-1,-1
"3893",0,1,-1,1,-1,1,1
"3894",1,-1,-1,-1,1,-1,1
"3895",0,1,1,1,-1,0,1
"3896",1,0,-1,1,1,1,1
"3898",-1,-1,-1,1,-1,1,-1
"3900",-1,-1,-1,1,-1,1,-1
"3902",0,1,-1,1,-1,1,1
"3903",0,1,-1,1,-1,1,1
"3904",0,-1,-1,1,-1,0,1
"3905",0,1,-1,1,-1,-1,1
"3906",-1,1,-1,1,-1,0,-1
"3907",0,-1,-1,1,-1,-1,-1
"3908",-1,1,1,1,-1,-1,-1
"3909",1,-1,-1,-1,-1,1,1
"3910",-1,-1,-1,1,-1,-1,-1
"3911",1,1,-1,1,-1,1,1
"3912",1,1,-1,1,-1,1,1
"3913",0,1,-1,1,-1,-1,-1
"3914",0,1,-1,1,-1,-1,1
"3917",1,-1,-1,-1,-1,-1,1
"3918",-1,-1,-1,1,-1,-1,-1
"3919",0,1,-1,1,-1,-1,1
"3920",-1,1,-1,1,-1,0,-1
"3921",0,-1,-1,1,-1,0,1
"3922",1,1,-1,0,-1,0,1
"3923",1,1,-1,1,-1,-1,1
"3924",0,1,-1,1,-1,-1,-1
"3926",0,1,-1,1,-1,1,1
"3927",0,1,-1,1,1,-1,1
"3929",-1,1,1,1,-1,0,-1
"3930",0,1,-1,1,1,1,1
"3931",0,1,-1,1,1,-1,1
"3933",0,1,-1,1,-1,-1,-1
"3934",0,1,-1,1,-1,-1,-1
"3935",1,1,-1,1,1,0,1
"3936",0,1,-1,0,-1,1,1
"3937",-1,-1,-1,-1,-1,0,-1
"3938",-1,-1,1,1,-1,-1,-1
"3939",1,-1,-1,1,-1,-1,1
"3940",1,-1,-1,1,-1,-1,-1
"3941",0,1,1,1,-1,1,1
"3942",-1,1,-1,1,-1,-1,-1
"3943",-1,1,-1,1,-1,-1,-1
"3945",1,1,-1,1,-1,0,1
"3948",0,-1,-1,0,-1,0,1
"3949",0,-1,-1,1,-1,0,1
"3951",1,-1,-1,1,-1,0,1
"3952",0,-1,-1,1,-1,-1,-1
"3953",0,1,1,1,1,0,1
"3954",-1,1,-1,1,-1,0,-1
"3957",1,1,-1,1,-1,-1,1
"3958",1,1,-1,1,-1,1,1
"3959",1,1,-1,-1,-1,-1,1
"3962",-1,1,-1,1,-1,-1,-1
"3963",0,1,-1,1,-1,-1,-1
"3964",-1,-1,-1,1,-1,0,-1
"3967",1,1,-1,1,-1,1,1
"3968",1,1,-1,1,-1,0,1
"3969",0,1,-1,1,-1,-1,1
"3970",-1,-1,-1,1,-1,-1,-1
"3971",1,0,-1,1,1,-1,1
"3972",0,1,-1,1,-1,-1,-1
"3973",-1,-1,1,-1,-1,0,-1
"3974",1,1,-1,1,-1,-1,1
"3975",-1,1,-1,1,-1,0,-1
"3976",0,1,-1,1,-1,1,-1
"3977",-1,1,-1,1,-1,0,-1
"3978",-1,1,0,1,-1,-1,-1
"3979",-1,1,-1,1,0,0,-1
"3980",-1,1,-1,1,-1,0,-1
"3981",0,1,-1,1,-1,-1,-1
"3983",1,1,-1,1,-1,1,1
"3984",0,-1,-1,1,-1,-1,1
"3985",1,-1,-1,1,-1,-1,1
"3988",0,-1,-1,1,0,1,1
"3989",0,-1,-1,1,-1,0,-1
"3990",0,1,-1,1,-1,-1,1
"3991",0,1,-1,1,-1,1,1
"3994",0,-1,-1,1,-1,-1,1
"3995",0,1,0,1,-1,0,1
"3996",0,-1,-1,1,-1,0,1
"3997",-1,-1,-1,-1,-1,-1,-1
"3998",1,1,1,1,-1,0,1
"4001",0,1,1,1,-1,0,-1
"4002",0,1,-1,1,-1,1,1
"4004",1,1,-1,1,-1,-1,1
"4005",-1,-1,-1,1,-1,0,-1
"4006",1,1,-1,1,-1,1,1
"4008",-1,-1,-1,-1,-1,-1,-1
"4009",0,1,0,1,-1,1,-1
"4011",0,-1,-1,1,-1,-1,-1
"4015",0,1,-1,1,-1,1,1
"4017",-1,-1,-1,1,-1,0,-1
"4018",0,1,-1,1,-1,0,1
"4019",0,1,-1,1,-1,1,1
"4020",0,1,1,1,1,0,1
"4022",0,1,-1,1,-1,-1,1
"4023",0,1,-1,1,-1,0,1
"4024",-1,-1,-1,1,-1,0,-1
"4025",-1,-1,-1,1,-1,-1,-1
"4026",1,1,-1,1,1,-1,1
"4027",1,1,-1,-1,1,1,1
"4028",-1,-1,-1,1,-1,-1,-1
"4030",1,1,-1,1,1,1,1
"4031",0,-1,-1,1,-1,-1,-1
"4034",-1,1,1,1,-1,-1,-1
"4035",-1,1,1,1,-1,0,-1
"4037",0,-1,-1,1,-1,1,1
"4039",-1,-1,-1,1,-1,0,-1
"4040",0,1,0,1,-1,1,1
"4041",-1,-1,-1,1,-1,0,-1
"4042",0,-1,-1,1,-1,-1,-1
"4043",1,1,-1,0,-1,0,1
"4044",0,-1,0,1,-1,0,1
"4045",0,-1,-1,1,-1,-1,-1
"4046",-1,1,-1,1,-1,0,-1
"4047",1,1,-1,1,-1,-1,1
"4048",0,1,-1,1,-1,-1,-1
"4050",0,1,-1,1,-1,-1,1
"4051",0,1,-1,1,-1,0,1
"4052",1,1,-1,-1,-1,-1,1
"4053",1,1,-1,1,1,0,1
"4055",-1,1,-1,1,-1,1,-1
"4056",0,1,-1,1,-1,-1,1
"4057",0,-1,-1,1,-1,0,1
"4058",1,1,-1,1,1,0,1
"4060",1,-1,-1,1,1,-1,1
"4061",0,1,1,1,-1,1,1
"4062",-1,1,-1,-1,-1,-1,-1
"4067",0,1,-1,1,-1,0,1
"4068",0,1,1,1,1,1,1
"4070",-1,-1,1,1,-1,0,-1
"4072",-1,-1,-1,1,-1,0,-1
"4073",-1,-1,0,1,-1,-1,-1
"4075",0,-1,-1,1,-1,-1,1
"4076",0,-1,-1,1,-1,-1,-1
"4077",0,-1,-1,1,-1,-1,-1
"4080",0,1,-1,1,-1,0,-1
"4081",-1,-1,-1,1,-1,0,-1
"4082",0,1,-1,1,-1,-1,1
"4084",0,1,-1,1,-1,1,-1
"4085",-1,1,1,1,-1,0,-1
"4086",1,1,-1,1,-1,0,1
"4087",0,1,-1,1,-1,1,-1
"4089",-1,-1,-1,-1,-1,0,-1
"4092",0,-1,-1,1,-1,-1,1
"4095",-1,-1,-1,1,-1,0,-1
"4097",0,1,-1,1,-1,-1,1
"4098",0,1,0,1,1,0,1
"4101",1,-1,-1,1,0,1,1
"4107",1,1,-1,-1,-1,1,1
"4108",0,1,-1,0,-1,1,1
"4110",0,1,-1,1,1,-1,1
"4111",0,1,-1,1,1,0,1
"4112",0,1,-1,1,-1,0,1
"4113",-1,1,0,1,-1,0,-1
"4114",0,1,-1,1,1,0,1
"4115",-1,-1,-1,1,-1,0,-1
"4116",0,1,1,1,-1,-1,1
"4117",0,1,1,1,-1,1,1
"4118",0,1,1,1,-1,0,1
"4119",0,1,1,1,1,-1,1
"4120",0,-1,1,1,0,0,1
"4121",1,1,-1,1,1,1,1
"4122",0,1,-1,1,-1,-1,-1
"4123",-1,1,-1,1,-1,-1,-1
"4124",0,-1,-1,1,-1,-1,1
"4125",-1,-1,-1,1,-1,-1,-1
"4126",-1,-1,1,1,-1,-1,-1
"4128",0,1,1,1,-1,-1,-1
"4129",0,-1,-1,1,-1,1,1
"4130",0,1,-1,1,-1,0,-1
"4131",1,1,1,1,1,-1,1
"4133",0,1,-1,1,-1,-1,1
"4134",1,1,-1,-1,1,1,1
"4136",0,-1,-1,1,-1,-1,-1
"4137",-1,-1,-1,1,-1,0,-1
"4139",0,1,-1,1,-1,-1,1
"4141",0,1,-1,1,-1,-1,1
"4142",0,-1,-1,1,-1,1,1
"4143",1,-1,-1,1,1,-1,1
"4144",0,1,-1,0,-1,-1,1
"4146",1,1,-1,1,-1,-1,-1
"4147",-1,-1,-1,1,-1,0,-1
"4148",-1,-1,-1,1,-1,-1,-1
"4149",0,-1,-1,-1,-1,1,1
"4151",-1,-1,-1,-1,-1,-1,-1
"4153",0,1,-1,1,-1,-1,1
"4154",0,-1,-1,1,-1,-1,-1
"4155",0,1,-1,1,-1,1,-1
"4156",1,1,1,1,-1,0,1
"4157",0,-1,-1,1,-1,-1,1
"4159",0,0,-1,1,-1,0,1
"4161",0,-1,-1,1,-1,1,1
"4163",0,-1,-1,1,-1,-1,-1
"4164",0,1,-1,1,-1,1,1
"4166",0,1,-1,1,-1,1,1
"4167",-1,-1,-1,1,-1,0,-1
"4168",-1,-1,-1,1,-1,-1,-1
"4171",-1,1,1,1,-1,0,-1
"4173",1,1,-1,1,1,-1,1
"4174",1,-1,-1,1,-1,1,1
"4175",0,-1,-1,1,0,-1,-1
"4177",0,1,-1,1,-1,1,1
"4178",-1,-1,-1,1,-1,-1,-1
"4179",0,1,-1,1,-1,-1,1
"4180",-1,1,-1,1,-1,0,-1
"4182",-1,0,1,1,-1,-1,-1
"4183",1,1,-1,1,-1,1,1
"4184",1,1,-1,1,-1,-1,1
"4185",0,1,1,1,-1,-1,1
"4186",0,1,-1,1,-1,1,-1
"4187",0,1,-1,1,-1,-1,-1
"4188",-1,1,1,1,-1,1,-1
"4189",1,1,0,1,-1,-1,1
"4190",0,-1,-1,1,-1,0,1
"4191",-1,1,1,1,-1,0,-1
"4194",0,1,-1,1,-1,1,-1
"4196",0,1,1,1,-1,1,1
"4197",0,-1,-1,1,-1,1,-1
"4198",0,1,1,1,-1,1,1
"4200",-1,1,-1,1,-1,-1,-1
"4202",0,1,-1,1,-1,1,1
"4203",-1,1,-1,1,-1,-1,-1
"4204",-1,-1,-1,1,-1,0,-1
"4206",0,1,-1,1,-1,-1,-1
"4207",0,1,-1,1,-1,0,-1
"4208",0,-1,-1,1,-1,0,1
"4209",-1,-1,-1,1,-1,-1,-1
"4210",0,-1,-1,1,-1,-1,-1
"4211",1,-1,-1,1,-1,1,1
"4212",0,1,-1,1,-1,1,1
"4213",1,1,1,1,-1,1,1
"4214",0,-1,-1,1,-1,-1,-1
"4215",0,1,-1,1,-1,0,1
"4216",-1,-1,-1,1,-1,-1,-1
"4217",-1,-1,-1,1,-1,-1,-1
"4220",0,-1,-1,1,-1,-1,-1
"4221",0,1,-1,0,-1,-1,1
"4222",-1,-1,-1,1,-1,-1,-1
"4225",1,1,-1,1,1,0,1
"4226",0,1,1,1,-1,0,1
"4227",0,-1,-1,1,1,0,1
"4228",0,1,-1,1,-1,1,1
"4229",-1,-1,-1,1,-1,0,-1
"4230",1,-1,0,1,-1,-1,1
"4231",0,-1,-1,1,-1,0,-1
"4232",0,1,-1,1,1,1,1
"4237",0,1,-1,1,-1,-1,-1
"4238",0,1,-1,1,-1,0,1
"4239",0,1,-1,1,0,1,1
"4240",1,1,-1,1,-1,1,1
"4241",0,1,-1,1,-1,0,1
"4242",1,-1,-1,1,-1,1,1
"4243",-1,-1,-1,1,-1,0,-1
"4246",0,-1,-1,1,-1,1,1
"4247",1,-1,-1,1,-1,-1,1
"4248",0,1,-1,1,-1,1,1
"4249",-1,1,-1,1,-1,0,-1
"4250",0,-1,-1,1,-1,1,1
"4251",0,-1,-1,-1,-1,-1,1
"4252",1,-1,-1,1,-1,0,-1
"4253",1,-1,-1,1,1,1,1
"4255",-1,1,-1,1,-1,-1,-1
"4256",1,-1,-1,1,-1,0,1
"4257",0,1,-1,1,-1,0,1
"4258",0,-1,-1,1,-1,0,1
"4259",-1,1,-1,1,-1,-1,-1
"4260",1,1,-1,1,0,-1,1
"4263",-1,1,-1,1,-1,-1,-1
"4264",0,1,-1,1,1,-1,1
"4265",-1,-1,-1,1,-1,1,-1
"4267",-1,-1,-1,1,-1,-1,-1
"4268",-1,-1,-1,1,-1,1,-1
"4270",-1,-1,0,1,-1,0,-1
"4271",-1,-1,-1,1,-1,-1,-1
"4272",0,1,-1,1,-1,0,1
"4275",1,-1,-1,1,1,-1,1
"4277",1,-1,-1,1,-1,1,1
"4278",0,1,-1,1,-1,0,1
"4279",1,1,-1,1,-1,0,1
"4282",0,1,-1,1,-1,-1,1
"4283",0,1,1,1,-1,1,-1
"4284",-1,-1,-1,1,-1,0,-1
"4285",-1,-1,0,1,-1,0,-1
"4288",0,-1,-1,1,-1,1,-1
"4289",1,-1,-1,1,-1,1,1
"4290",1,1,1,1,-1,0,1
"4291",-1,-1,-1,1,-1,-1,-1
"4292",0,1,-1,1,-1,-1,1
"4294",0,1,-1,1,-1,1,1
"4295",1,1,-1,1,1,-1,1
"4296",-1,1,1,1,-1,-1,-1
"4297",1,1,-1,1,-1,0,1
"4298",0,-1,-1,1,-1,-1,-1
"4299",0,-1,-1,1,-1,-1,1
"4300",0,-1,-1,1,-1,0,1
"4303",-1,-1,-1,1,-1,0,-1
"4304",-1,1,1,-1,-1,0,-1
"4305",0,1,0,1,-1,0,-1
"4307",0,-1,-1,1,-1,-1,1
"4308",-1,-1,1,-1,-1,0,-1
"4313",0,-1,-1,1,-1,0,-1
"4314",1,1,-1,1,-1,0,1
"4316",0,1,0,0,-1,1,1
"4317",0,1,-1,1,-1,1,1
"4318",0,-1,-1,1,-1,1,-1
"4319",0,-1,-1,1,-1,1,1
"4320",0,-1,-1,1,1,0,1
"4323",0,1,-1,1,-1,1,-1
"4324",1,-1,-1,1,1,-1,1
"4326",0,-1,-1,1,-1,-1,-1
"4327",-1,-1,-1,1,-1,0,-1
"4329",0,0,-1,1,-1,1,1
"4330",0,1,-1,1,-1,-1,-1
"4331",1,-1,-1,1,1,-1,1
"4332",0,1,-1,1,-1,-1,1
"4337",0,-1,-1,1,-1,0,1
"4341",0,-1,-1,1,-1,-1,-1
"4343",0,1,1,1,-1,0,1
"4345",-1,1,-1,1,-1,0,-1
"4346",0,1,-1,1,-1,-1,1
"4347",-1,-1,-1,1,-1,-1,-1
"4348",0,-1,-1,1,-1,-1,1
"4349",0,1,-1,1,-1,-1,1
"4350",-1,-1,-1,1,-1,0,-1
"4351",0,1,-1,1,-1,1,-1
"4352",-1,-1,-1,1,-1,0,-1
"4353",1,-1,-1,1,-1,0,1
"4356",-1,-1,0,-1,-1,0,-1
"4357",0,-1,1,1,-1,0,1
"4358",-1,-1,-1,1,-1,-1,-1
"4359",1,-1,1,1,-1,-1,1
"4360",-1,-1,-1,1,-1,-1,-1
"4361",1,-1,-1,1,-1,1,1
"4363",0,1,-1,1,-1,-1,-1
"4364",0,-1,-1,1,-1,0,1
"4365",0,1,-1,1,1,-1,1
"4366",0,1,1,1,-1,0,1
"4367",-1,-1,-1,1,-1,-1,-1
"4368",1,1,-1,1,-1,0,1
"4369",-1,-1,-1,-1,-1,-1,-1
"4371",0,-1,-1,1,-1,-1,-1
"4372",0,1,-1,-1,-1,1,1
"4373",0,1,-1,1,-1,1,1
"4376",0,-1,-1,1,-1,-1,-1
"4378",0,-1,-1,1,0,0,-1
"4379",0,1,1,1,-1,-1,1
"4380",1,-1,-1,1,-1,0,1
"4381",0,1,-1,1,-1,0,1
"4383",1,1,-1,-1,-1,-1,1
"4384",0,1,-1,1,-1,-1,-1
"4385",-1,-1,1,-1,-1,-1,-1
"4386",1,-1,-1,1,-1,-1,1
"4387",0,1,-1,1,-1,0,1
"4389",-1,-1,-1,-1,0,0,-1
"4390",0,-1,-1,1,-1,-1,-1
"4392",0,1,-1,1,-1,0,1
"4393",0,-1,-1,1,-1,-1,1
"4394",1,1,-1,1,1,-1,1
"4395",-1,1,-1,-1,-1,0,-1
"4396",0,-1,-1,1,-1,0,-1
"4397",1,1,-1,1,-1,-1,1
"4398",1,-1,-1,1,-1,1,1
"4399",1,-1,-1,1,1,-1,1
"4400",0,-1,1,-1,-1,1,1
"4402",0,1,-1,1,1,1,1
"4403",0,-1,-1,1,-1,0,1
"4404",0,1,1,1,-1,-1,1
"4406",0,-1,-1,1,-1,-1,1
"4407",1,-1,-1,1,-1,0,1
"4409",-1,1,-1,1,-1,0,-1
"4410",1,1,-1,1,1,0,1
"4411",0,-1,-1,1,-1,-1,1
"4413",0,-1,-1,1,-1,0,-1
"4414",1,1,-1,1,-1,-1,1
"4415",0,1,1,1,-1,1,-1
"4416",-1,-1,-1,-1,-1,0,-1
"4417",1,1,-1,1,-1,1,1
"4418",-1,1,1,1,-1,0,-1
"4422",0,1,1,1,-1,1,1
"4423",1,1,-1,1,-1,-1,1
"4424",-1,-1,-1,1,-1,0,-1
"4425",0,1,-1,1,-1,0,1
"4426",0,1,-1,1,-1,1,1
"4427",-1,1,-1,1,-1,1,-1
"4428",0,1,-1,1,-1,-1,-1
"4429",-1,1,-1,-1,-1,0,-1
"4431",0,1,1,1,-1,-1,1
"4432",1,1,-1,1,1,0,1
"4434",0,1,-1,1,-1,-1,-1
"4439",0,-1,-1,1,-1,1,1
"4440",0,1,-1,1,-1,1,1
"4442",0,-1,-1,1,-1,0,1
"4444",1,1,-1,1,-1,1,1
"4449",-1,1,-1,1,-1,-1,-1
"4450",0,1,-1,1,-1,-1,1
"4451",0,1,-1,1,-1,-1,1
"4453",-1,-1,-1,1,0,0,-1
"4454",0,1,-1,1,-1,0,1
"4455",0,-1,-1,1,1,0,1
"4458",0,1,1,1,-1,1,1
"4460",0,1,-1,-1,-1,0,1
"4462",0,-1,-1,1,-1,-1,-1
"4463",-1,-1,-1,1,-1,1,-1
"4470",0,-1,-1,1,-1,1,1
"4472",1,-1,-1,1,1,-1,1
"4474",1,1,1,1,1,0,1
"4475",0,1,-1,1,-1,-1,1
"4476",1,1,-1,1,1,-1,1
"4477",-1,1,-1,1,-1,-1,-1
"4478",-1,-1,1,1,-1,-1,-1
"4479",0,-1,-1,1,-1,1,1
"4480",0,1,0,1,-1,-1,-1
"4481",0,1,-1,-1,-1,-1,1
"4482",1,1,-1,-1,-1,0,1
"4483",0,1,-1,1,-1,-1,1
"4484",-1,1,1,1,-1,0,-1
"4486",-1,-1,-1,1,-1,-1,-1
"4487",1,1,1,1,1,-1,1
"4488",0,-1,-1,1,-1,-1,-1
"4489",0,-1,-1,1,-1,-1,1
"4490",-1,-1,-1,0,-1,0,-1
"4491",-1,1,-1,1,-1,-1,-1
"4492",1,1,-1,1,-1,-1,1
"4493",-1,-1,-1,1,-1,1,-1
"4494",-1,-1,-1,1,-1,0,-1
"4496",1,1,-1,1,1,1,1
"4497",1,1,-1,1,-1,1,1
"4499",0,1,-1,1,-1,1,1
"4500",1,1,-1,1,-1,-1,1
"4501",1,1,-1,1,1,-1,1
"4502",0,-1,-1,1,-1,-1,-1
"4503",0,1,1,1,-1,1,-1
"4504",0,1,-1,1,1,1,1
"4505",1,1,-1,1,-1,0,1
"4506",0,0,-1,1,-1,-1,1
"4507",0,1,-1,1,-1,0,1
"4508",-1,1,1,1,-1,0,-1
"4509",-1,1,-1,1,-1,0,-1
"4511",0,1,-1,1,-1,0,-1
"4512",1,1,1,1,-1,1,1
"4514",0,1,-1,1,-1,0,1
"4515",0,1,-1,1,-1,-1,1
"4516",-1,1,-1,1,0,0,-1
"4517",0,1,-1,1,-1,-1,1
"4522",0,1,-1,1,-1,0,1
"4524",1,1,1,1,-1,1,1
"4525",0,-1,-1,1,-1,-1,-1
"4526",1,1,-1,1,-1,0,1
"4527",-1,1,-1,1,-1,-1,-1
"4528",0,1,-1,1,-1,-1,1
"4529",0,1,-1,1,-1,1,1
"4533",-1,-1,-1,1,-1,-1,-1
"4534",0,-1,-1,1,-1,1,1
"4535",-1,-1,-1,1,-1,-1,-1
"4536",-1,1,-1,1,-1,-1,-1
"4539",1,1,-1,-1,1,1,1
"4540",-1,1,-1,1,-1,-1,-1
"4542",0,1,-1,1,-1,-1,-1
"4543",0,1,-1,1,-1,-1,1
"4544",0,1,-1,1,1,0,1
"4546",0,1,-1,1,1,1,1
"4548",-1,-1,-1,1,-1,-1,-1
"4550",0,1,-1,1,-1,-1,1
"4551",1,1,-1,1,-1,0,1
"4553",-1,1,-1,1,0,-1,-1
"4555",0,-1,-1,1,-1,-1,-1
"4556",-1,-1,1,1,-1,0,-1
"4557",-1,1,-1,1,-1,0,-1
"4559",0,1,-1,1,-1,-1,-1
"4560",1,1,-1,1,1,1,1
"4564",1,-1,-1,1,-1,-1,1
"4565",1,-1,-1,1,-1,0,1
"4566",0,1,-1,1,-1,-1,-1
"4567",1,1,1,1,-1,-1,1
"4568",-1,-1,-1,1,-1,0,-1
"4569",-1,-1,-1,1,-1,-1,-1
"4572",0,-1,-1,1,-1,-1,-1
"4574",-1,1,-1,1,-1,-1,-1
"4575",1,1,-1,1,-1,-1,1
"4579",0,-1,1,1,1,1,1
"4580",0,-1,-1,1,-1,0,1
"4581",1,-1,-1,1,-1,-1,-1
"4583",-1,1,-1,1,-1,-1,-1
"4584",0,-1,1,1,1,1,1
"4585",-1,1,-1,0,-1,0,-1
"4586",-1,1,-1,1,-1,0,-1
"4587",1,1,-1,1,-1,0,1
"4588",1,-1,-1,1,0,-1,1
"4589",0,1,-1,1,-1,-1,-1
"4590",-1,1,1,1,-1,0,-1
"4591",-1,-1,-1,1,-1,1,-1
"4592",1,-1,-1,1,1,-1,1
"4593",-1,1,-1,1,-1,-1,-1
"4594",0,1,-1,1,-1,-1,1
"4595",1,1,-1,1,-1,1,1
"4597",1,-1,-1,1,-1,0,1
"4598",-1,1,-1,1,-1,-1,-1
"4599",0,-1,-1,1,-1,-1,-1
"4600",-1,1,1,1,-1,-1,-1
"4601",0,-1,-1,1,-1,-1,-1
"4602",0,1,-1,1,-1,1,1
"4603",0,1,1,1,-1,-1,1
"4604",0,-1,-1,1,-1,-1,-1
"4605",0,-1,-1,1,-1,-1,-1
"4606",-1,-1,-1,1,-1,1,-1
"4607",0,1,-1,1,-1,-1,1
"4608",-1,-1,-1,1,-1,0,-1
"4611",1,1,-1,-1,1,1,1
"4612",-1,-1,0,1,-1,-1,-1
"4613",0,-1,-1,1,-1,1,1
"4616",0,0,-1,1,-1,0,1
"4617",0,-1,-1,1,-1,1,1
"4618",0,1,1,1,-1,0,1
"4619",-1,-1,1,1,-1,0,-1
"4620",0,-1,-1,1,-1,1,1
"4622",0,1,-1,1,1,-1,1
"4623",0,1,1,1,1,0,1
"4624",1,-1,-1,1,-1,1,1
"4625",0,1,-1,1,-1,-1,1
"4626",1,1,-1,1,-1,-1,-1
"4627",0,-1,-1,1,-1,-1,-1
"4628",0,1,-1,1,-1,1,1
"4629",1,1,-1,1,-1,1,1
"4630",1,1,-1,1,1,1,1
"4632",-1,-1,-1,1,-1,0,-1
"4633",0,1,-1,1,-1,-1,1
"4635",0,-1,-1,1,-1,1,1
"4636",1,1,-1,1,-1,1,1
"4637",0,1,-1,1,-1,0,-1
"4643",1,1,-1,1,-1,0,1
"4644",0,1,1,1,-1,-1,-1
"4647",0,-1,-1,1,-1,1,1
"4648",0,1,1,1,1,0,1
"4650",0,1,-1,1,-1,-1,1
"4651",0,1,-1,1,1,-1,1
"4652",0,-1,-1,1,-1,0,1
"4654",0,1,-1,1,-1,1,1
"4656",-1,1,1,1,-1,-1,-1
"4661",0,1,-1,1,-1,-1,1
"4662",0,1,1,1,-1,-1,1
"4663",0,1,-1,1,1,-1,1
"4665",-1,-1,-1,1,-1,0,-1
"4666",-1,-1,-1,1,-1,0,-1
"4667",-1,-1,-1,1,-1,0,-1
"4668",1,-1,-1,1,1,-1,1
"4669",0,1,-1,1,-1,0,1
"4670",-1,-1,-1,1,0,0,-1
"4671",0,-1,-1,-1,-1,-1,1
"4674",-1,1,1,1,-1,-1,-1
"4675",0,1,1,1,-1,-1,1
"4677",-1,-1,-1,1,-1,1,-1
"4678",1,-1,-1,1,-1,1,1
"4679",-1,-1,-1,1,-1,0,-1
"4680",1,1,1,1,-1,1,1
"4682",0,1,1,1,1,-1,1
"4684",-1,0,1,0,-1,-1,-1
"4686",0,1,-1,1,-1,0,-1
"4688",0,1,-1,1,-1,1,-1
"4689",0,-1,-1,1,-1,-1,-1
"4691",0,1,-1,1,-1,-1,-1
"4694",-1,1,-1,1,-1,-1,-1
"4695",0,1,1,1,1,-1,1
"4697",0,1,1,-1,0,-1,1
"4698",1,1,-1,1,-1,-1,1
"4699",0,1,-1,1,-1,0,1
"4701",-1,1,-1,1,-1,1,-1
"4702",-1,-1,-1,1,-1,0,-1
"4703",-1,-1,-1,1,-1,0,-1
"4705",-1,1,-1,1,-1,0,-1
"4707",0,1,-1,1,-1,1,1
"4708",0,1,-1,1,-1,-1,1
"4710",0,1,1,1,-1,1,1
"4712",-1,1,1,1,-1,0,-1
"4713",0,-1,0,1,-1,1,1
"4715",0,-1,-1,1,-1,-1,-1
"4716",-1,1,1,1,-1,0,-1
"4717",1,1,-1,1,-1,0,1
