"","URL_of_Anchor","SSLfinal_State","web_traffic","having_Sub_Domain","Prefix_Suffix","Links_in_tags","SFH","Domain_registration_length","Result"
"9000",-1,-1,1,1,-1,1,-1,1,-1
"9010",1,1,-1,1,-1,0,0,-1,1
"9014",1,1,1,-1,-1,0,0,1,1
"9016",0,-1,0,1,-1,-1,-1,1,-1
"9028",0,1,-1,1,-1,0,1,-1,1
"9030",0,1,1,1,-1,0,-1,-1,1
"9033",-1,0,0,-1,-1,-1,-1,1,-1
"9038",0,1,-1,1,-1,1,1,-1,1
"9039",0,1,0,1,-1,1,1,-1,1
"9042",-1,0,0,0,-1,0,-1,-1,-1
"9045",0,1,1,1,-1,0,0,-1,1
"9049",0,1,1,1,1,0,-1,-1,1
"9052",-1,1,1,0,-1,-1,-1,-1,-1
"9056",1,1,-1,1,1,1,1,1,1
"9060",0,1,0,1,1,0,-1,-1,1
"9061",0,1,0,0,-1,-1,-1,-1,-1
"9063",-1,-1,1,-1,-1,0,-1,1,-1
"9069",1,1,-1,1,1,-1,0,-1,1
"9070",0,-1,1,1,-1,-1,-1,-1,-1
"9071",1,1,-1,1,-1,-1,-1,-1,1
"9077",0,1,1,0,-1,0,-1,-1,-1
"9081",-1,0,0,1,-1,-1,-1,-1,-1
"9091",0,1,1,1,-1,1,-1,-1,1
"9092",0,1,0,1,-1,0,0,-1,1
"9093",0,1,1,0,-1,-1,-1,1,-1
"9095",0,1,0,1,-1,-1,-1,-1,1
"9109",1,1,-1,1,1,-1,-1,-1,1
"9110",0,1,-1,1,-1,0,1,-1,1
"9111",0,-1,1,0,-1,0,-1,-1,-1
"9116",0,-1,1,1,-1,-1,-1,1,-1
"9117",1,1,-1,1,-1,0,-1,0,1
"9129",0,1,-1,1,-1,0,0,-1,1
"9135",0,1,1,1,-1,0,1,-1,1
"9137",0,1,0,1,-1,-1,0,-1,1
"9140",1,1,1,1,1,1,-1,-1,1
"9142",1,1,0,1,-1,0,1,-1,1
"9147",0,1,0,1,-1,1,0,1,1
"9149",-1,-1,1,-1,-1,0,-1,-1,-1
"9154",0,1,1,0,-1,-1,1,-1,1
"9157",0,1,1,1,-1,1,-1,1,1
"9162",0,1,1,1,-1,0,1,-1,1
"9163",1,1,1,1,-1,1,1,-1,1
"9165",-1,-1,0,-1,-1,1,-1,1,-1
"9166",0,1,1,1,-1,1,-1,1,-1
"9167",0,1,1,0,-1,0,-1,-1,1
"9169",-1,-1,1,0,-1,-1,-1,1,-1
"9171",0,-1,1,-1,-1,0,-1,1,-1
"9176",1,1,-1,1,1,0,-1,-1,1
"9178",-1,0,1,0,-1,0,-1,-1,-1
"9179",1,1,1,1,-1,0,0,1,1
"9184",-1,-1,1,-1,-1,0,-1,1,-1
"9187",0,1,0,1,-1,1,-1,-1,1
"9191",0,1,-1,1,-1,-1,1,-1,1
"9194",0,-1,1,-1,-1,-1,-1,1,-1
"9195",0,1,1,0,-1,-1,-1,-1,1
"9196",0,1,0,1,-1,-1,1,-1,1
"9197",0,1,0,1,-1,-1,1,-1,1
"9201",0,1,1,1,-1,0,0,-1,1
"9204",-1,0,1,1,-1,-1,-1,1,-1
"9212",-1,-1,-1,0,-1,0,-1,1,-1
"9214",0,1,-1,1,-1,1,0,-1,1
"9218",0,1,-1,1,-1,0,1,-1,1
"9221",-1,-1,1,0,-1,0,1,1,-1
"9229",-1,0,0,1,-1,-1,0,1,-1
"9231",1,1,1,1,-1,0,1,1,1
"9232",0,1,1,1,-1,0,1,-1,1
"9234",1,1,0,1,1,-1,1,1,1
"9241",-1,-1,1,0,-1,-1,-1,-1,-1
"9245",1,1,1,1,-1,0,1,-1,1
"9246",1,1,-1,1,-1,0,1,-1,1
"9251",-1,-1,1,-1,-1,-1,-1,1,-1
"9255",0,1,-1,1,-1,-1,0,-1,1
"9256",0,1,-1,1,1,1,-1,-1,1
"9258",-1,-1,1,0,-1,-1,-1,1,-1
"9269",-1,0,0,-1,-1,-1,-1,-1,-1
"9273",0,-1,1,0,-1,-1,-1,1,-1
"9274",-1,-1,1,-1,-1,-1,-1,-1,-1
"9280",0,1,1,1,-1,1,1,-1,1
"9282",0,1,1,0,-1,1,-1,-1,-1
"9294",1,1,1,1,1,0,0,-1,1
"9295",-1,-1,1,1,-1,-1,-1,-1,-1
"9298",0,1,1,1,1,-1,1,1,1
"9299",0,1,1,1,-1,-1,1,-1,1
"9305",0,1,0,0,-1,0,1,1,1
"9306",-1,0,0,-1,-1,-1,-1,-1,-1
"9309",1,1,1,0,1,-1,1,-1,1
"9315",0,1,1,1,-1,-1,1,-1,1
"9321",0,1,0,0,-1,-1,-1,-1,-1
"9324",-1,0,1,0,-1,0,-1,-1,-1
"9325",1,1,-1,0,1,-1,-1,-1,1
"9326",1,1,-1,1,1,0,-1,-1,1
"9330",-1,0,1,-1,-1,-1,0,-1,-1
"9331",0,1,-1,1,-1,0,0,1,1
"9332",0,1,-1,1,1,0,-1,-1,1
"9335",0,-1,1,1,-1,0,-1,1,-1
"9341",0,1,1,-1,1,1,-1,-1,1
"9354",1,-1,1,0,1,-1,-1,-1,1
"9356",-1,0,0,-1,-1,-1,-1,1,-1
"9364",0,1,1,0,-1,0,-1,-1,1
"9365",0,-1,1,1,-1,-1,-1,1,-1
"9369",0,1,-1,-1,-1,0,-1,-1,1
"9371",0,-1,1,-1,-1,0,-1,-1,-1
"9379",0,1,0,1,-1,1,0,1,1
"9381",0,1,1,0,-1,-1,-1,1,-1
"9390",0,0,1,1,-1,0,-1,-1,-1
"9391",0,-1,1,1,-1,0,-1,1,-1
"9394",0,1,-1,1,1,0,-1,-1,1
"9401",0,-1,1,1,-1,-1,-1,-1,-1
"9410",1,1,0,1,-1,-1,-1,1,1
"9411",1,1,0,1,1,0,-1,-1,1
"9423",0,1,1,1,-1,0,0,-1,1
"9425",0,-1,1,-1,-1,-1,0,1,-1
"9426",0,1,-1,1,-1,-1,0,-1,1
"9429",0,-1,1,1,-1,-1,-1,-1,-1
"9431",0,1,0,1,-1,0,-1,-1,1
"9433",0,1,1,1,-1,0,1,-1,1
"9438",-1,1,1,0,-1,1,-1,-1,-1
"9440",0,1,1,1,-1,1,1,1,1
"9441",0,1,1,0,-1,-1,0,-1,1
"9442",0,1,-1,0,-1,0,-1,1,-1
"9443",-1,0,0,-1,-1,1,-1,-1,-1
"9445",0,0,1,1,-1,-1,-1,-1,1
"9449",0,1,1,0,0,-1,-1,-1,1
"9450",-1,1,-1,1,1,0,0,-1,1
"9453",0,1,-1,1,-1,1,0,-1,1
"9455",0,1,-1,1,-1,1,-1,-1,1
"9458",1,1,1,1,-1,-1,-1,1,1
"9463",0,-1,-1,1,-1,-1,-1,-1,-1
"9472",0,1,-1,1,-1,-1,1,-1,1
"9476",0,-1,1,1,-1,-1,-1,1,-1
"9480",-1,0,0,-1,-1,0,-1,1,-1
"9481",-1,-1,0,-1,-1,1,-1,1,-1
"9483",-1,0,0,-1,-1,1,-1,1,-1
"9486",1,1,-1,1,-1,1,-1,-1,1
"9488",-1,-1,0,1,-1,-1,-1,-1,-1
"9490",-1,-1,1,1,-1,0,0,-1,-1
"9493",-1,0,1,1,-1,-1,-1,1,-1
"9495",0,1,-1,1,0,1,0,1,1
"9496",0,1,0,1,-1,-1,0,-1,1
"9497",-1,-1,1,-1,-1,-1,-1,-1,-1
"9505",-1,-1,1,-1,-1,-1,0,1,-1
"9507",0,1,1,0,0,0,-1,-1,1
"9510",0,0,0,-1,-1,-1,0,1,-1
"9511",0,1,-1,1,-1,1,-1,-1,1
"9516",-1,0,0,1,-1,-1,-1,1,-1
"9521",-1,0,0,1,-1,-1,-1,-1,-1
"9523",1,1,1,-1,-1,0,0,-1,1
"9526",0,0,0,-1,-1,-1,0,-1,-1
"9527",0,-1,1,0,-1,-1,-1,-1,-1
"9536",-1,-1,1,1,-1,-1,-1,-1,-1
"9539",-1,0,1,0,-1,0,-1,1,-1
"9540",1,1,1,1,-1,0,-1,-1,1
"9541",0,-1,1,-1,-1,-1,1,1,-1
"9553",0,-1,0,1,-1,1,-1,-1,1
"9557",0,-1,1,1,-1,-1,-1,1,-1
"9558",1,1,-1,1,1,1,-1,0,1
"9562",-1,-1,1,-1,-1,0,-1,1,-1
"9563",1,1,1,1,-1,0,1,-1,1
"9567",0,-1,1,0,-1,-1,-1,-1,-1
"9569",-1,-1,0,0,-1,-1,-1,1,-1
"9575",0,1,0,1,1,-1,1,-1,1
"9578",0,1,-1,1,-1,1,1,-1,1
"9579",-1,0,1,-1,-1,0,-1,1,-1
"9581",1,1,1,0,-1,0,-1,-1,1
"9582",0,1,1,1,-1,-1,-1,-1,1
"9584",0,1,0,1,-1,0,-1,-1,1
"9589",-1,-1,1,-1,-1,0,0,1,-1
"9599",-1,-1,1,-1,-1,0,-1,1,-1
"9601",1,1,1,1,-1,-1,-1,-1,1
"9604",0,-1,1,0,-1,0,-1,-1,-1
"9611",1,1,0,1,-1,0,0,-1,1
"9612",1,1,-1,1,-1,1,1,1,1
"9613",0,-1,1,-1,-1,-1,-1,-1,-1
"9614",0,1,-1,1,1,0,-1,-1,1
"9621",-1,-1,0,0,-1,0,-1,-1,-1
"9623",0,-1,1,0,-1,-1,-1,-1,-1
"9625",0,1,1,1,-1,1,1,-1,1
"9626",-1,0,0,-1,-1,0,-1,0,-1
"9627",-1,-1,1,-1,-1,0,-1,1,-1
"9637",0,1,0,1,-1,1,0,1,1
"9640",1,1,0,1,-1,0,-1,-1,1
"9645",1,-1,1,1,-1,0,0,-1,1
"9646",1,1,-1,1,-1,0,-1,-1,1
"9647",1,1,1,1,-1,0,1,-1,1
"9662",-1,0,0,-1,-1,0,0,1,-1
"9664",-1,0,0,-1,-1,0,-1,1,-1
"9665",0,-1,1,0,-1,-1,-1,-1,-1
"9666",-1,-1,-1,1,-1,0,-1,-1,-1
"9670",0,-1,-1,1,-1,0,-1,-1,-1
"9671",0,1,-1,1,-1,0,0,-1,1
"9678",0,0,0,-1,-1,0,1,1,-1
"9679",0,1,-1,1,-1,-1,0,-1,1
"9681",-1,1,1,-1,-1,-1,-1,1,-1
"9682",1,1,-1,1,-1,-1,-1,-1,1
"9685",0,1,0,1,-1,0,-1,1,1
"9686",-1,-1,-1,-1,-1,-1,-1,-1,-1
"9691",0,-1,1,0,-1,0,-1,-1,1
"9694",-1,0,0,-1,-1,0,1,1,-1
"9696",-1,-1,0,0,-1,-1,-1,1,-1
"9708",0,1,1,0,-1,0,-1,-1,1
"9709",0,1,0,1,1,-1,-1,-1,1
"9711",0,-1,-1,1,-1,0,-1,1,1
"9716",1,1,1,1,1,1,-1,-1,1
"9718",-1,-1,1,-1,-1,-1,0,-1,-1
"9721",0,1,1,1,-1,-1,0,-1,1
"9727",0,1,-1,0,-1,1,-1,-1,1
"9728",-1,0,1,-1,-1,-1,-1,1,-1
"9731",0,-1,1,-1,-1,-1,1,-1,-1
"9733",0,1,0,-1,-1,-1,0,1,1
"9734",0,1,1,0,-1,-1,-1,-1,-1
"9736",1,1,-1,1,-1,0,1,-1,1
"9737",0,1,1,0,-1,-1,-1,-1,-1
"9742",1,1,-1,1,1,1,-1,0,1
"9744",-1,-1,1,-1,-1,-1,-1,-1,-1
"9745",0,1,-1,-1,-1,1,1,-1,1
"9748",0,1,1,0,-1,-1,-1,-1,-1
"9750",0,1,1,1,-1,0,0,-1,1
"9751",-1,-1,1,-1,-1,-1,-1,-1,-1
"9752",-1,0,1,-1,-1,-1,-1,-1,-1
"9755",1,1,1,1,-1,-1,-1,-1,1
"9759",-1,0,1,0,-1,-1,-1,1,-1
"9761",0,1,1,0,-1,-1,-1,1,-1
"9762",-1,-1,1,0,-1,-1,-1,1,-1
"9763",0,1,1,1,-1,1,-1,-1,1
"9766",0,-1,-1,-1,-1,-1,1,-1,-1
"9767",-1,0,-1,0,-1,0,-1,0,-1
"9770",-1,0,-1,-1,-1,-1,0,1,-1
"9771",0,1,-1,-1,-1,0,-1,1,1
"9780",0,1,0,1,-1,-1,-1,-1,-1
"9785",0,1,0,0,-1,1,-1,-1,-1
"9791",0,1,0,1,-1,-1,-1,-1,1
"9793",0,1,0,1,-1,0,-1,-1,1
"9794",-1,-1,1,-1,-1,-1,-1,1,-1
"9802",-1,-1,0,0,-1,-1,-1,1,-1
"9804",-1,0,0,-1,-1,0,-1,1,-1
"9805",0,1,-1,1,-1,0,1,-1,1
"9807",0,1,0,1,-1,-1,-1,-1,1
"9820",1,1,-1,1,1,-1,-1,-1,1
"9821",1,1,1,1,-1,0,1,-1,1
"9824",1,1,0,1,-1,0,1,-1,1
"9828",0,1,-1,1,-1,-1,-1,-1,1
"9834",-1,-1,1,1,-1,-1,-1,-1,-1
"9839",0,-1,1,-1,-1,-1,1,-1,-1
"9845",1,1,0,1,-1,0,-1,-1,1
"9855",0,1,1,0,-1,0,-1,-1,1
"9857",-1,-1,1,0,-1,-1,-1,1,-1
"9861",1,1,1,1,-1,0,0,-1,1
"9862",1,1,-1,1,1,1,0,-1,1
"9863",1,1,1,1,-1,0,-1,-1,1
"9865",-1,-1,1,1,-1,-1,-1,1,-1
"9866",0,1,1,1,-1,1,-1,-1,1
"9869",-1,0,0,1,-1,-1,-1,-1,-1
"9873",1,1,-1,1,-1,1,-1,-1,1
"9881",1,1,1,1,1,-1,1,-1,1
"9885",0,1,1,1,-1,0,-1,-1,1
"9888",0,-1,-1,0,-1,-1,-1,-1,1
"9900",1,1,1,1,-1,1,-1,-1,1
"9902",1,1,1,1,-1,1,-1,-1,1
"9903",0,1,0,0,-1,-1,-1,1,-1
"9905",-1,-1,0,0,-1,1,-1,-1,-1
"9908",-1,-1,0,-1,-1,0,-1,-1,-1
"9910",0,1,-1,1,-1,0,-1,-1,1
"9919",1,1,-1,-1,-1,-1,-1,1,1
"9920",0,0,0,-1,-1,0,0,1,-1
"9926",-1,-1,0,0,-1,-1,0,0,-1
"9928",0,1,1,0,-1,1,-1,-1,1
"9931",1,1,0,1,-1,-1,-1,1,1
"9932",-1,0,0,-1,-1,1,-1,1,-1
"9935",0,1,1,1,-1,0,0,-1,1
"9937",0,1,1,0,-1,0,-1,-1,1
"9939",0,1,1,-1,-1,0,0,1,1
"9940",0,1,-1,-1,-1,0,0,1,1
"9942",1,1,1,1,1,-1,-1,1,1
"9952",-1,-1,0,0,-1,0,-1,-1,-1
"9955",1,-1,1,1,-1,1,-1,-1,1
"9956",-1,-1,0,0,-1,-1,-1,-1,-1
"9962",0,-1,1,1,-1,-1,-1,-1,-1
"9968",1,1,0,1,-1,1,-1,-1,1
"9973",-1,0,0,-1,-1,-1,-1,0,-1
"9976",0,1,1,-1,-1,0,1,-1,1
"9986",1,1,0,1,-1,0,-1,-1,1
"9988",0,-1,-1,1,-1,-1,-1,1,1
"9989",0,1,1,1,-1,-1,1,-1,1
"9990",0,1,1,1,-1,0,1,-1,1
"9992",-1,-1,0,1,-1,0,-1,-1,-1
"9995",0,1,1,1,-1,0,0,1,1
"9996",0,1,1,1,-1,0,1,-1,1
"9997",0,1,0,1,-1,-1,1,-1,1
"10004",0,1,1,1,-1,-1,-1,-1,1
"10006",1,1,-1,1,1,0,-1,1,1
"10008",-1,0,1,-1,-1,0,0,1,-1
"10009",-1,-1,1,-1,-1,-1,-1,1,-1
"10012",1,1,-1,1,1,1,-1,1,1
"10014",0,1,1,0,1,-1,-1,-1,1
"10016",0,1,0,1,-1,-1,-1,-1,1
"10020",1,1,-1,1,1,0,-1,-1,1
"10022",0,-1,1,0,-1,0,0,-1,-1
"10024",0,1,0,1,-1,0,-1,-1,1
"10029",0,-1,-1,1,-1,0,-1,1,1
"10032",0,-1,1,0,-1,-1,-1,1,-1
"10033",-1,-1,0,0,-1,1,-1,-1,-1
"10035",0,-1,1,0,-1,-1,-1,-1,-1
"10036",-1,-1,0,-1,0,1,-1,-1,-1
"10040",1,1,-1,-1,-1,0,-1,-1,1
"10046",0,1,-1,1,1,0,1,-1,1
"10052",0,-1,1,1,0,0,-1,1,-1
"10054",0,1,1,0,-1,0,-1,-1,1
"10056",0,1,1,0,-1,-1,-1,1,1
"10057",0,-1,1,1,-1,0,0,-1,-1
"10063",-1,-1,1,-1,-1,-1,-1,-1,-1
"10064",1,1,-1,1,-1,0,1,-1,1
"10068",0,1,0,1,-1,1,-1,-1,1
"10069",0,-1,1,0,-1,-1,-1,-1,-1
"10070",-1,0,0,-1,-1,0,-1,1,-1
"10073",0,1,0,1,-1,-1,-1,-1,1
"10076",-1,0,0,-1,-1,0,0,-1,-1
"10091",1,1,0,1,1,0,-1,-1,1
"10094",-1,0,0,0,-1,0,-1,1,-1
"10095",1,1,-1,1,-1,0,1,-1,1
"10108",-1,-1,1,0,-1,-1,-1,-1,-1
"10123",0,1,0,1,-1,0,1,-1,1
"10128",0,1,-1,1,1,0,-1,-1,1
"10129",1,1,-1,-1,1,0,-1,1,1
"10130",-1,1,1,0,-1,-1,-1,-1,-1
"10134",-1,0,0,1,-1,-1,-1,-1,-1
"10144",0,-1,1,0,-1,-1,-1,-1,-1
"10149",0,-1,1,0,-1,-1,-1,1,-1
"10151",-1,0,0,-1,-1,0,0,1,-1
"10157",-1,-1,1,-1,-1,0,-1,-1,-1
"10158",-1,1,-1,1,1,0,0,-1,1
"10164",-1,-1,1,0,-1,-1,-1,-1,-1
"10166",-1,0,0,0,-1,1,0,-1,-1
"10168",-1,-1,0,0,-1,1,-1,-1,-1
"10172",0,1,1,1,1,0,-1,-1,1
"10174",0,1,1,1,1,1,-1,-1,1
"10183",1,1,-1,1,-1,1,0,1,1
"10185",-1,0,0,1,-1,0,-1,-1,-1
"10191",0,1,1,1,-1,-1,0,-1,1
"10193",-1,0,1,1,-1,0,-1,-1,-1
"10195",-1,-1,1,0,-1,-1,-1,-1,-1
"10196",0,-1,1,0,-1,-1,-1,1,-1
"10201",-1,-1,1,-1,-1,0,0,1,-1
"10205",-1,-1,1,-1,-1,-1,-1,-1,-1
"10209",0,-1,-1,1,-1,1,0,-1,1
"10210",-1,0,0,0,-1,0,-1,1,-1
"10214",-1,0,0,-1,-1,1,-1,1,-1
"10215",0,1,1,1,-1,0,1,1,1
"10219",1,1,1,1,-1,0,-1,-1,1
"10229",1,1,0,1,0,0,0,1,1
"10232",0,0,0,1,-1,-1,-1,1,-1
"10235",-1,-1,1,-1,-1,-1,-1,-1,-1
"10236",0,1,0,1,-1,-1,-1,-1,1
"10237",0,1,0,1,-1,0,-1,-1,1
"10243",0,-1,0,1,1,0,-1,-1,1
"10248",0,1,1,1,-1,0,1,1,1
"10252",0,1,1,1,0,0,1,1,1
"10256",0,1,-1,-1,-1,0,0,1,1
"10258",0,1,-1,1,1,0,-1,-1,1
"10260",0,0,1,-1,-1,-1,-1,1,-1
"10261",-1,0,0,1,-1,0,-1,-1,-1
"10262",-1,-1,0,0,-1,0,-1,-1,-1
"10272",-1,0,1,-1,0,-1,-1,1,-1
"10276",1,1,1,1,-1,1,-1,-1,1
"10282",0,1,-1,-1,-1,-1,0,-1,1
"10286",0,-1,1,1,-1,0,-1,-1,-1
"10294",0,1,1,1,-1,0,-1,-1,1
"10300",-1,-1,0,-1,-1,-1,-1,-1,-1
"10306",0,1,1,-1,1,1,0,-1,1
"10308",0,1,1,1,-1,-1,1,-1,1
"10309",0,0,1,1,-1,-1,-1,-1,-1
"10314",-1,-1,1,0,-1,-1,-1,-1,-1
"10319",0,1,-1,1,1,1,-1,-1,1
"10320",0,1,1,1,-1,-1,-1,1,-1
"10322",0,1,1,1,1,1,-1,-1,1
"10325",-1,-1,1,0,-1,0,0,1,-1
"10326",0,1,-1,1,-1,1,-1,-1,1
"10330",0,1,1,0,-1,0,-1,-1,-1
"10331",0,-1,1,1,-1,0,-1,1,-1
"10339",0,1,1,0,-1,0,-1,-1,1
"10344",-1,0,0,-1,-1,1,-1,-1,-1
"10348",-1,-1,1,0,-1,0,-1,1,-1
"10350",0,1,1,1,-1,1,-1,1,1
"10351",-1,-1,1,-1,-1,1,0,-1,-1
"10356",-1,-1,1,0,-1,0,0,1,-1
"10358",0,-1,1,-1,-1,0,1,1,1
"10359",-1,-1,1,-1,-1,0,0,1,-1
"10360",-1,-1,1,1,-1,1,0,-1,-1
"10365",1,-1,1,1,-1,0,-1,-1,1
"10367",0,1,0,1,-1,1,-1,1,1
"10371",0,1,1,0,-1,-1,-1,-1,-1
"10382",0,-1,0,-1,-1,-1,-1,1,-1
"10383",-1,-1,1,1,-1,-1,-1,-1,-1
"10384",0,1,-1,1,-1,1,-1,-1,1
"10396",0,1,1,1,-1,0,-1,1,1
"10398",-1,-1,0,0,-1,0,-1,1,-1
"10405",0,1,1,1,1,-1,-1,-1,1
"10407",1,1,-1,1,1,-1,-1,-1,1
"10410",0,-1,1,0,-1,1,-1,-1,-1
"10414",-1,-1,0,1,-1,1,-1,-1,-1
"10419",0,1,-1,1,-1,-1,0,1,1
"10421",-1,-1,0,-1,-1,-1,-1,1,-1
"10424",-1,-1,0,0,-1,-1,-1,1,-1
"10428",0,1,0,1,-1,1,1,-1,1
"10437",0,1,1,1,-1,0,-1,-1,1
"10442",-1,0,0,-1,-1,1,-1,1,-1
"10447",0,1,-1,-1,-1,0,0,1,1
"10449",0,1,0,-1,-1,-1,-1,1,1
"10450",0,1,1,1,1,0,-1,-1,1
"10453",-1,-1,0,-1,-1,0,-1,1,-1
"10454",1,1,1,-1,-1,0,-1,-1,1
"10455",0,1,1,0,-1,0,-1,-1,1
"10456",0,1,1,-1,-1,1,-1,-1,1
"10458",0,-1,0,1,-1,-1,-1,-1,-1
"10468",-1,-1,1,0,-1,0,0,-1,-1
"10476",-1,-1,0,0,-1,-1,-1,1,-1
"10489",-1,0,0,1,-1,0,0,-1,-1
"10492",-1,-1,1,-1,-1,-1,0,1,-1
"10496",0,1,1,1,1,1,-1,-1,1
"10498",0,-1,0,-1,-1,-1,1,-1,-1
"10501",-1,-1,1,-1,-1,0,-1,-1,-1
"10503",-1,-1,0,0,-1,0,-1,0,-1
"10508",0,-1,1,1,-1,-1,-1,1,1
"10513",0,1,1,0,-1,-1,-1,1,-1
"10521",0,1,1,0,-1,0,-1,-1,1
"10526",0,-1,0,0,-1,-1,-1,1,-1
"10527",0,1,1,1,-1,0,1,1,1
"10528",-1,-1,0,1,-1,1,-1,1,-1
"10529",-1,-1,0,-1,-1,0,-1,-1,-1
"10530",1,1,-1,1,-1,0,-1,-1,1
"10535",0,1,-1,1,-1,0,-1,1,1
"10541",1,1,1,1,1,1,-1,-1,1
"10542",0,1,-1,1,-1,1,1,-1,1
"10545",0,1,-1,0,0,-1,-1,-1,1
"10546",1,1,-1,1,-1,1,-1,1,1
"10547",0,1,1,1,-1,1,1,-1,1
"10549",0,1,-1,1,-1,0,0,1,1
"10552",0,1,1,0,-1,1,-1,0,1
"10553",0,1,1,1,1,0,-1,1,1
"10556",0,-1,0,1,1,0,-1,-1,1
"10560",1,1,-1,1,-1,0,1,-1,1
"10561",0,-1,0,1,-1,0,0,-1,1
"10565",0,1,-1,0,1,0,1,-1,1
"10566",1,1,1,1,-1,-1,-1,1,1
"10567",0,1,1,1,1,0,-1,-1,1
"10568",0,1,1,1,-1,1,-1,-1,1
"10570",0,-1,1,-1,-1,1,-1,-1,-1
"10571",-1,-1,1,-1,-1,-1,-1,1,-1
"10579",-1,-1,1,0,-1,0,-1,-1,-1
"10580",0,1,-1,-1,-1,0,0,1,1
"10583",0,1,-1,1,1,1,-1,1,1
"10586",0,1,1,0,-1,-1,-1,-1,1
"10587",-1,-1,1,-1,-1,0,-1,-1,-1
"10588",-1,-1,1,-1,-1,-1,-1,-1,-1
"10589",-1,0,0,-1,-1,-1,-1,-1,-1
"10592",1,-1,0,1,-1,0,1,-1,1
"10595",0,1,1,0,-1,-1,-1,1,1
"10596",0,1,-1,1,1,1,-1,-1,1
"10597",1,1,1,1,1,0,1,1,1
"10601",-1,-1,0,-1,-1,1,-1,-1,-1
"10605",0,1,-1,1,1,0,-1,-1,1
"10606",0,-1,-1,1,-1,1,0,-1,1
"10610",0,1,-1,1,1,-1,1,-1,1
"10611",1,-1,0,1,-1,-1,-1,-1,-1
"10612",1,1,-1,1,1,1,-1,-1,1
"10613",0,1,1,1,-1,1,-1,-1,1
"10614",1,-1,0,-1,-1,-1,-1,1,-1
"10615",0,-1,1,1,-1,-1,-1,1,1
"10617",0,1,-1,1,-1,-1,0,-1,1
"10619",-1,1,0,0,-1,0,-1,-1,-1
"10622",-1,-1,0,0,-1,-1,-1,1,-1
"10624",0,1,1,1,-1,0,-1,-1,1
"10629",0,-1,0,-1,-1,0,1,0,-1
"10631",1,-1,0,1,1,1,-1,-1,1
"10642",0,1,-1,1,1,0,-1,-1,1
"10643",0,1,0,1,-1,1,-1,-1,1
"10649",0,-1,1,1,-1,0,-1,-1,-1
"10651",-1,-1,0,1,-1,0,-1,-1,-1
"10652",0,1,-1,1,-1,0,-1,-1,1
"10655",0,1,0,1,-1,0,1,-1,1
"10660",1,1,1,0,-1,-1,1,-1,1
"10664",-1,0,0,0,-1,0,0,-1,-1
"10666",1,1,-1,1,1,0,-1,-1,1
"10667",1,1,1,0,-1,0,-1,-1,1
"10678",0,1,0,1,-1,-1,0,-1,1
"10680",-1,-1,0,-1,-1,1,0,-1,-1
"10693",-1,0,0,-1,-1,1,-1,1,-1
"10699",0,-1,1,0,-1,-1,-1,-1,-1
"10711",0,1,-1,1,-1,0,1,-1,1
"10714",-1,-1,1,0,-1,0,1,1,-1
"10717",0,1,1,-1,1,0,1,1,1
"10723",-1,-1,1,-1,-1,-1,-1,1,-1
"10724",1,1,1,1,-1,0,1,1,1
"10725",0,1,1,1,-1,0,1,-1,1
"10727",1,1,1,1,1,-1,1,1,1
"10728",1,1,1,-1,-1,1,1,1,1
"10730",-1,0,0,-1,-1,1,-1,1,-1
"10734",-1,-1,1,0,-1,0,-1,-1,-1
"10736",0,-1,1,1,-1,0,0,-1,1
"10740",0,1,-1,1,-1,1,1,-1,1
"10741",0,1,1,1,-1,-1,-1,-1,1
"10742",0,1,-1,1,1,-1,1,-1,1
"10750",0,-1,0,1,-1,0,1,1,1
"10751",-1,-1,1,0,-1,1,-1,1,-1
"10752",1,-1,0,1,1,1,-1,-1,1
"10756",1,1,1,1,-1,-1,-1,1,1
"10758",0,-1,0,0,-1,-1,-1,1,-1
"10768",0,-1,1,0,-1,-1,-1,1,-1
"10773",0,1,1,1,-1,1,1,-1,1
"10777",0,1,-1,0,-1,0,-1,-1,1
"10779",1,1,-1,1,-1,-1,1,-1,1
"10783",0,1,1,1,-1,0,0,1,1
"10787",1,1,1,1,1,0,1,-1,1
"10802",1,1,1,0,1,-1,1,-1,1
"10803",-1,0,0,1,-1,0,-1,1,-1
"10806",0,-1,0,1,-1,0,-1,1,-1
"10807",0,-1,0,0,-1,-1,-1,-1,-1
"10809",1,1,0,1,1,1,-1,-1,1
"10811",0,1,-1,1,-1,1,-1,-1,1
"10817",-1,0,0,-1,-1,0,-1,-1,-1
"10824",0,1,-1,1,-1,0,0,1,1
"10825",0,1,-1,0,1,0,-1,-1,1
"10827",0,1,1,1,-1,1,-1,-1,1
"10830",1,1,0,1,-1,1,1,-1,1
"10836",0,1,1,1,-1,1,0,1,1
"10838",-1,0,0,1,-1,1,0,-1,-1
"10843",0,1,1,0,-1,0,-1,1,1
"10844",-1,1,0,0,-1,-1,-1,1,-1
"10849",0,0,0,-1,-1,0,-1,1,-1
"10857",0,1,1,0,-1,0,-1,-1,1
"10860",-1,-1,0,0,-1,-1,-1,0,-1
"10862",0,1,0,-1,-1,0,-1,1,1
"10867",-1,-1,0,0,-1,-1,-1,1,-1
"10870",0,1,1,1,-1,0,-1,-1,1
"10874",0,1,0,0,-1,-1,-1,1,-1
"10879",0,1,1,0,-1,0,-1,-1,-1
