"","URL_of_Anchor","SSLfinal_State","web_traffic","having_Sub_Domain","Prefix_Suffix","Links_in_tags","SFH","Domain_registration_length","Result"
"3275",-1,-1,-1,-1,-1,0,-1,-1,-1
"3276",0,-1,1,-1,-1,-1,0,1,-1
"3277",-1,-1,-1,-1,-1,-1,-1,1,-1
"3278",1,1,1,1,-1,0,-1,-1,1
"3281",-1,-1,-1,0,-1,-1,-1,1,-1
"3282",0,0,1,-1,-1,0,-1,1,1
"3283",0,1,-1,0,-1,0,-1,1,1
"3285",1,1,-1,1,1,0,1,-1,1
"3288",-1,-1,-1,0,-1,-1,-1,1,-1
"3289",0,1,0,1,-1,1,-1,-1,1
"3290",1,1,-1,-1,-1,0,-1,-1,1
"3292",0,1,0,-1,-1,-1,-1,-1,1
"3293",0,0,1,-1,-1,0,-1,1,-1
"3294",0,1,0,1,-1,1,-1,1,1
"3297",0,-1,0,-1,-1,-1,-1,1,-1
"3299",0,1,1,0,-1,1,-1,1,1
"3300",-1,-1,-1,-1,-1,-1,-1,1,-1
"3301",0,1,-1,-1,-1,1,-1,-1,1
"3302",0,-1,1,-1,-1,-1,-1,1,-1
"3303",1,1,0,-1,1,0,-1,1,1
"3304",0,-1,0,-1,-1,0,-1,1,-1
"3306",0,-1,1,-1,-1,-1,-1,1,1
"3307",-1,-1,-1,0,-1,1,0,-1,-1
"3308",-1,-1,-1,-1,-1,0,-1,-1,-1
"3309",1,1,1,0,-1,1,-1,1,1
"3310",0,-1,1,-1,-1,0,-1,1,1
"3311",-1,-1,1,0,-1,1,-1,1,-1
"3314",-1,-1,0,-1,-1,1,-1,0,-1
"3316",0,1,1,-1,1,-1,-1,-1,1
"3317",1,1,1,1,0,0,-1,-1,1
"3319",0,1,1,-1,-1,0,-1,-1,-1
"3320",1,1,1,0,-1,1,-1,1,1
"3322",-1,0,-1,0,-1,0,-1,-1,-1
"3323",1,1,1,-1,1,1,-1,-1,1
"3324",0,1,1,0,-1,0,-1,-1,1
"3325",1,1,-1,1,-1,0,-1,1,1
"3326",0,1,-1,1,-1,0,-1,-1,1
"3327",0,-1,1,0,-1,0,-1,1,-1
"3329",1,1,1,-1,-1,-1,1,-1,1
"3331",0,1,1,-1,-1,-1,-1,-1,1
"3332",-1,-1,-1,-1,-1,-1,1,-1,-1
"3335",0,1,0,0,-1,-1,-1,1,-1
"3338",-1,-1,-1,0,-1,1,0,-1,-1
"3339",0,1,1,-1,-1,0,1,0,1
"3341",0,1,0,1,-1,0,-1,-1,1
"3342",0,-1,1,-1,-1,-1,-1,1,-1
"3343",0,-1,0,1,-1,0,-1,-1,1
"3344",-1,0,-1,0,-1,1,-1,1,-1
"3346",1,1,1,1,-1,1,-1,-1,1
"3347",-1,-1,-1,-1,-1,-1,-1,1,-1
"3350",0,1,1,0,-1,1,-1,-1,1
"3351",-1,-1,0,-1,-1,0,-1,1,-1
"3352",1,1,1,1,-1,-1,-1,-1,1
"3356",0,1,1,0,-1,0,1,-1,1
"3360",0,1,1,0,1,0,-1,-1,1
"3361",0,1,1,-1,-1,0,-1,-1,1
"3362",0,1,0,-1,-1,-1,-1,-1,-1
"3364",0,1,1,-1,-1,0,-1,1,1
"3365",0,1,1,1,-1,-1,-1,-1,1
"3366",0,-1,0,-1,-1,-1,-1,1,-1
"3368",0,1,0,0,-1,0,1,1,1
"3369",1,0,1,-1,1,1,-1,1,1
"3370",-1,0,-1,0,-1,0,1,-1,-1
"3371",0,1,1,1,1,0,-1,-1,1
"3372",0,1,0,1,-1,-1,1,-1,-1
"3374",-1,-1,-1,-1,-1,0,-1,1,-1
"3375",0,0,1,1,-1,0,-1,-1,1
"3376",0,0,1,1,-1,-1,-1,-1,1
"3377",0,1,1,-1,-1,-1,-1,-1,1
"3379",1,0,-1,0,-1,-1,-1,1,-1
"3380",1,1,1,-1,1,-1,1,-1,1
"3381",0,-1,1,-1,-1,-1,-1,-1,-1
"3383",0,1,1,1,-1,1,-1,-1,1
"3384",-1,-1,0,-1,-1,0,-1,-1,-1
"3385",0,-1,1,-1,-1,-1,-1,1,-1
"3386",0,-1,0,1,-1,1,-1,-1,-1
"3387",1,1,1,-1,1,0,1,-1,1
"3388",0,1,0,-1,-1,0,-1,-1,-1
"3389",1,1,1,0,1,1,-1,1,1
"3390",1,1,1,1,1,1,1,-1,1
"3391",0,1,-1,1,-1,1,-1,-1,1
"3394",0,-1,1,1,-1,-1,-1,1,-1
"3395",0,1,1,0,-1,1,-1,-1,1
"3396",0,1,1,0,-1,1,-1,-1,1
"3397",1,1,1,-1,-1,1,-1,-1,1
"3398",1,1,1,-1,-1,0,-1,-1,1
"3399",1,1,1,0,1,-1,-1,1,1
"3400",-1,0,-1,0,-1,1,1,-1,-1
"3401",-1,-1,-1,0,-1,0,-1,1,-1
"3402",0,1,1,1,-1,1,-1,-1,1
"3403",0,1,0,0,-1,0,1,-1,1
"3404",0,1,0,0,-1,-1,-1,1,-1
"3410",0,1,1,0,-1,0,-1,-1,1
"3411",-1,-1,1,0,-1,1,-1,1,-1
"3416",0,1,1,-1,-1,1,-1,-1,1
"3417",0,1,1,1,-1,0,1,-1,1
"3418",0,1,-1,-1,-1,-1,-1,1,1
"3420",1,1,1,-1,1,-1,-1,-1,1
"3421",0,1,1,-1,-1,0,-1,-1,1
"3422",0,-1,0,-1,-1,0,-1,-1,-1
"3423",-1,-1,-1,-1,-1,-1,-1,-1,-1
"3424",0,1,1,-1,-1,0,-1,-1,1
"3427",0,-1,1,-1,-1,-1,-1,1,-1
"3428",1,1,1,-1,-1,0,-1,-1,1
"3429",-1,-1,0,-1,-1,0,-1,-1,-1
"3430",0,1,0,1,-1,-1,-1,-1,-1
"3431",-1,-1,1,-1,-1,-1,1,-1,-1
"3433",1,1,1,-1,-1,0,1,-1,1
"3434",0,-1,1,0,1,0,-1,-1,1
"3436",-1,-1,0,0,-1,-1,1,-1,-1
"3437",1,0,1,0,-1,-1,-1,1,1
"3438",-1,0,-1,0,-1,0,-1,1,-1
"3440",0,1,1,-1,-1,0,-1,-1,1
"3441",0,1,1,1,-1,0,1,-1,1
"3442",-1,-1,-1,-1,-1,0,-1,-1,-1
"3443",-1,0,-1,0,-1,0,-1,-1,-1
"3444",-1,-1,-1,1,-1,-1,-1,1,-1
"3446",0,1,1,1,-1,0,-1,-1,1
"3447",-1,0,1,0,-1,1,-1,-1,-1
"3448",0,1,1,0,-1,-1,-1,1,1
"3450",0,1,1,1,1,-1,-1,-1,1
"3451",1,1,1,1,1,1,-1,-1,1
"3452",0,1,1,1,-1,1,-1,1,1
"3453",1,1,1,0,-1,0,1,-1,1
"3454",0,1,1,-1,-1,-1,-1,-1,-1
"3456",-1,-1,-1,0,-1,0,-1,-1,-1
"3458",0,1,1,0,-1,1,-1,1,1
"3459",-1,0,-1,0,-1,-1,1,-1,-1
"3460",-1,-1,-1,-1,0,0,-1,-1,-1
"3462",-1,-1,-1,-1,-1,-1,-1,-1,-1
"3464",1,1,1,0,1,-1,-1,1,1
"3465",0,1,1,1,-1,-1,-1,-1,1
"3466",-1,-1,-1,0,-1,0,1,-1,-1
"3467",-1,-1,-1,-1,-1,1,0,-1,-1
"3468",0,1,1,0,-1,1,-1,1,1
"3469",0,1,1,1,-1,0,-1,-1,1
"3470",0,-1,0,1,-1,0,-1,-1,-1
"3471",0,1,-1,0,-1,0,0,0,1
"3472",1,1,1,-1,-1,1,1,-1,1
"3473",0,1,1,0,-1,0,-1,-1,1
"3475",-1,-1,-1,-1,-1,0,-1,1,-1
"3476",-1,-1,-1,0,-1,1,-1,1,-1
"3477",0,1,1,1,-1,1,-1,1,-1
"3480",-1,-1,0,0,-1,-1,-1,1,-1
"3482",-1,-1,-1,-1,-1,0,-1,1,-1
"3483",0,1,0,1,-1,-1,-1,0,1
"3485",-1,1,0,-1,-1,0,-1,-1,-1
"3486",0,1,1,0,-1,-1,-1,0,1
"3487",1,1,1,-1,1,0,-1,-1,1
"3489",-1,0,0,0,-1,0,-1,-1,-1
"3490",1,1,1,1,-1,0,-1,1,1
"3491",-1,1,0,-1,-1,-1,-1,1,-1
"3492",-1,-1,-1,-1,-1,0,-1,1,-1
"3493",1,1,1,-1,1,-1,-1,-1,1
"3495",-1,-1,-1,-1,-1,0,-1,1,-1
"3496",-1,-1,1,-1,-1,-1,0,-1,-1
"3497",0,1,1,0,-1,1,0,-1,1
"3498",0,1,1,0,-1,1,-1,-1,1
"3499",1,1,1,1,1,1,1,-1,1
"3500",-1,-1,1,1,-1,1,1,-1,-1
"3501",1,1,1,-1,-1,1,-1,-1,1
"3502",0,1,1,-1,-1,-1,-1,-1,1
"3506",0,1,0,1,-1,-1,-1,-1,1
"3507",0,1,0,0,-1,-1,-1,-1,1
"3508",0,1,1,0,-1,-1,-1,-1,1
"3509",1,1,1,0,1,1,-1,-1,1
"3510",-1,-1,-1,-1,-1,0,-1,1,-1
"3512",0,1,1,1,-1,0,-1,-1,1
"3513",-1,-1,0,0,-1,0,-1,-1,-1
"3514",0,1,0,-1,-1,0,-1,-1,-1
"3515",-1,0,1,0,-1,-1,-1,1,-1
"3516",0,1,1,1,1,0,-1,1,1
"3518",0,-1,0,-1,-1,0,-1,1,-1
"3519",0,1,1,-1,-1,-1,-1,-1,1
"3521",0,1,1,-1,-1,-1,-1,1,-1
"3522",0,1,1,0,-1,0,-1,-1,1
"3523",-1,0,0,-1,-1,0,1,1,-1
"3525",0,1,1,-1,-1,1,-1,-1,1
"3526",0,1,0,-1,-1,-1,-1,-1,1
"3527",0,1,1,-1,-1,-1,-1,-1,-1
"3528",1,1,1,-1,-1,1,-1,1,1
"3529",0,1,1,-1,-1,0,-1,-1,1
"3530",-1,0,1,0,-1,0,1,-1,-1
"3532",-1,-1,0,-1,-1,0,-1,1,-1
"3534",0,-1,1,0,-1,0,1,-1,1
"3536",-1,-1,0,0,-1,0,-1,1,-1
"3537",0,1,-1,1,-1,-1,-1,1,1
"3538",-1,-1,-1,-1,-1,1,-1,1,-1
"3539",0,-1,1,1,-1,0,-1,-1,1
"3540",-1,0,1,0,-1,-1,-1,1,-1
"3541",-1,-1,-1,-1,-1,-1,-1,1,-1
"3542",1,1,1,1,-1,0,-1,1,1
"3543",0,1,1,1,-1,0,-1,-1,1
"3544",-1,-1,0,-1,-1,-1,1,1,-1
"3545",1,1,1,0,1,-1,-1,1,1
"3546",1,1,-1,1,-1,1,-1,1,1
"3548",0,0,-1,0,-1,1,-1,1,-1
"3549",-1,0,-1,0,-1,0,1,-1,-1
"3550",0,1,0,1,-1,0,-1,-1,1
"3551",0,-1,0,0,-1,-1,1,1,-1
"3552",-1,-1,0,-1,-1,0,-1,-1,-1
"3553",-1,-1,-1,-1,-1,0,-1,-1,-1
"3555",1,1,1,0,-1,0,-1,1,1
"3556",1,1,1,1,-1,0,1,-1,1
"3558",0,1,1,-1,-1,1,1,-1,1
"3559",0,1,1,1,-1,-1,1,-1,1
"3560",0,1,1,-1,1,-1,-1,-1,1
"3561",0,-1,0,0,-1,-1,-1,1,-1
"3562",-1,-1,-1,-1,-1,0,-1,1,-1
"3563",-1,-1,-1,0,-1,0,-1,-1,-1
"3565",0,1,0,1,-1,0,-1,-1,1
"3566",0,1,1,-1,-1,-1,-1,1,1
"3567",0,0,1,-1,1,1,-1,1,1
"3568",0,-1,1,0,-1,0,-1,1,1
"3570",1,-1,1,0,1,1,1,-1,1
"3571",-1,0,-1,0,-1,-1,-1,1,-1
"3574",1,1,1,1,-1,-1,-1,1,1
"3575",-1,-1,1,0,-1,0,-1,-1,-1
"3576",0,-1,0,0,-1,-1,1,1,-1
"3577",1,1,1,-1,-1,1,1,-1,1
"3580",-1,0,-1,0,-1,0,-1,-1,-1
"3581",-1,0,-1,0,-1,0,-1,1,-1
"3582",-1,0,0,0,-1,0,-1,1,-1
"3583",1,1,-1,-1,-1,-1,-1,1,1
"3584",0,-1,0,1,-1,-1,-1,1,-1
"3586",0,-1,0,-1,-1,-1,-1,1,-1
"3587",0,1,1,-1,-1,0,-1,-1,1
"3590",-1,0,-1,0,-1,0,-1,1,-1
"3591",0,1,1,1,-1,1,-1,-1,1
"3593",0,1,0,-1,-1,1,1,-1,-1
"3594",0,1,0,0,-1,0,-1,-1,-1
"3595",0,1,0,-1,-1,0,-1,-1,1
"3596",-1,0,-1,0,-1,1,0,-1,-1
"3597",1,0,1,-1,-1,-1,1,-1,1
"3598",-1,0,-1,0,-1,0,-1,1,-1
"3600",0,1,1,1,-1,0,1,1,1
"3602",1,1,1,1,1,1,1,1,1
"3603",-1,0,0,0,-1,0,0,1,-1
"3604",1,1,1,-1,-1,-1,1,-1,1
"3605",1,1,1,1,1,0,-1,-1,1
"3608",-1,1,1,-1,-1,0,-1,-1,1
"3610",0,1,1,1,-1,-1,-1,-1,1
"3611",-1,-1,1,-1,-1,0,-1,-1,-1
"3612",0,-1,0,-1,-1,0,-1,-1,-1
"3615",0,1,1,1,0,1,-1,-1,1
"3618",1,1,1,-1,-1,1,-1,-1,1
"3619",0,1,1,-1,-1,0,-1,-1,1
"3620",1,1,0,1,1,-1,-1,-1,1
"3624",0,-1,1,-1,-1,0,1,0,-1
"3625",-1,-1,0,0,-1,-1,1,-1,-1
"3627",1,0,1,0,1,1,-1,-1,1
"3628",1,1,1,1,-1,-1,-1,-1,1
"3629",0,1,1,-1,-1,1,-1,-1,1
"3631",0,-1,0,-1,-1,-1,-1,-1,-1
"3632",0,1,0,0,-1,-1,-1,-1,-1
"3633",-1,-1,0,0,-1,-1,-1,-1,-1
"3636",1,1,1,-1,1,-1,-1,-1,1
"3637",1,1,1,-1,1,1,-1,-1,1
"3638",1,-1,1,0,-1,0,-1,-1,1
"3642",0,1,1,-1,-1,0,-1,1,1
"3643",0,1,1,-1,1,0,-1,-1,1
"3646",0,-1,1,-1,-1,0,-1,1,-1
"3648",1,1,0,0,-1,1,1,-1,1
"3649",0,-1,0,-1,-1,-1,-1,-1,-1
"3650",0,1,1,0,-1,0,-1,-1,1
"3652",0,1,-1,1,1,1,1,-1,1
"3653",-1,0,-1,0,-1,0,-1,-1,-1
"3656",-1,0,1,0,-1,0,1,-1,-1
"3657",0,1,1,1,1,1,1,-1,1
"3660",0,1,1,-1,-1,1,-1,1,1
"3661",0,1,0,1,-1,0,-1,1,1
"3663",0,0,1,-1,-1,-1,-1,1,-1
"3664",0,1,1,1,-1,-1,-1,-1,1
"3665",1,-1,0,0,0,-1,-1,-1,1
"3666",0,1,1,1,-1,1,-1,1,1
"3668",-1,1,-1,-1,-1,-1,-1,1,-1
"3669",-1,-1,-1,0,-1,0,-1,-1,-1
"3670",0,1,1,-1,-1,-1,0,-1,1
"3671",0,1,1,0,-1,-1,-1,-1,1
"3673",0,0,1,1,-1,-1,-1,1,1
"3674",-1,-1,0,-1,-1,0,-1,1,-1
"3675",0,1,0,1,-1,0,-1,-1,1
"3676",0,-1,1,-1,-1,-1,-1,1,-1
"3677",0,-1,0,-1,-1,0,-1,-1,-1
"3678",-1,-1,0,-1,-1,-1,1,-1,-1
"3679",0,1,1,-1,1,0,-1,-1,1
"3680",0,1,-1,-1,-1,0,-1,1,1
"3681",1,1,1,0,-1,0,-1,-1,1
"3682",-1,-1,-1,-1,-1,0,-1,-1,-1
"3684",1,1,-1,-1,1,0,-1,1,1
"3685",-1,-1,0,-1,-1,-1,-1,1,-1
"3686",0,-1,0,-1,-1,-1,-1,1,-1
"3688",0,1,1,1,-1,0,1,-1,1
"3689",0,1,-1,0,-1,1,-1,1,1
"3690",0,1,1,0,-1,1,-1,1,1
"3692",0,0,0,-1,-1,-1,-1,1,-1
"3693",0,1,1,-1,0,1,-1,-1,1
"3694",0,1,1,-1,-1,0,-1,-1,1
"3696",-1,0,-1,0,-1,-1,-1,1,-1
"3697",0,1,0,1,-1,0,-1,-1,-1
"3699",-1,-1,-1,0,-1,-1,-1,1,-1
"3700",0,1,1,0,-1,0,-1,1,1
"3701",0,-1,1,-1,-1,0,-1,-1,-1
"3702",0,-1,1,-1,-1,0,-1,1,-1
"3703",0,1,0,1,-1,0,-1,1,1
"3704",-1,-1,1,-1,-1,-1,-1,-1,-1
"3705",0,1,1,-1,1,0,-1,0,1
"3706",-1,-1,0,0,-1,0,1,0,-1
"3708",-1,0,0,0,-1,0,-1,1,-1
"3710",-1,-1,0,0,-1,0,-1,1,-1
"3711",-1,0,-1,0,-1,0,1,-1,-1
"3712",0,-1,1,-1,-1,-1,-1,-1,-1
"3713",0,1,1,-1,-1,1,-1,1,1
"3714",-1,0,0,0,0,0,-1,0,-1
"3715",0,-1,0,0,-1,0,1,-1,-1
"3716",0,1,1,-1,-1,-1,-1,1,1
"3717",1,1,1,1,1,1,-1,1,1
"3718",0,1,1,-1,-1,0,-1,1,1
"3720",0,1,1,0,-1,-1,1,-1,1
"3721",1,1,1,0,-1,-1,-1,1,1
"3722",1,1,1,0,1,0,1,-1,1
"3724",0,1,1,-1,1,0,1,-1,1
"3725",0,1,1,1,1,-1,-1,-1,1
"3726",0,1,1,0,-1,-1,-1,-1,1
"3727",0,1,1,-1,-1,1,-1,-1,1
"3728",-1,0,0,0,-1,0,-1,-1,-1
"3729",1,1,0,0,-1,0,-1,-1,1
"3732",0,1,-1,-1,-1,-1,-1,1,1
"3733",-1,-1,-1,0,-1,1,-1,-1,-1
"3734",0,1,1,1,-1,0,1,-1,1
"3737",0,1,1,-1,-1,-1,-1,-1,1
"3738",0,1,1,1,-1,0,1,0,1
"3739",0,1,1,1,1,0,-1,-1,1
"3740",0,-1,1,-1,-1,-1,-1,-1,-1
"3741",-1,-1,0,-1,-1,0,1,1,-1
"3742",0,1,1,0,-1,0,1,-1,1
"3743",-1,0,-1,-1,-1,0,-1,-1,-1
"3744",0,1,1,1,-1,0,-1,-1,1
"3745",0,1,0,-1,-1,-1,-1,-1,-1
"3746",0,1,1,0,1,0,0,-1,1
"3747",0,1,0,0,-1,0,-1,-1,1
"3749",-1,1,0,-1,-1,1,-1,-1,-1
"3750",1,1,1,1,-1,-1,1,-1,1
"3751",0,1,1,1,-1,1,-1,1,1
"3753",0,1,0,-1,-1,0,-1,1,-1
"3755",0,1,1,-1,-1,-1,1,-1,1
"3758",0,1,1,0,0,-1,-1,-1,1
"3760",0,1,0,1,-1,-1,1,-1,1
"3761",-1,1,1,-1,1,0,1,-1,1
"3764",0,1,1,-1,-1,1,1,-1,1
"3765",1,1,1,1,-1,-1,1,-1,1
"3766",0,1,1,-1,-1,1,1,-1,1
"3767",1,1,1,-1,1,1,-1,-1,1
"3769",1,1,1,1,-1,-1,-1,1,1
"3770",0,-1,0,0,-1,0,-1,-1,-1
"3772",0,-1,0,-1,-1,-1,-1,-1,-1
"3773",1,1,1,-1,-1,1,-1,-1,1
"3775",0,1,1,1,-1,-1,-1,-1,1
"3776",0,-1,0,0,-1,-1,-1,-1,-1
"3777",0,1,1,1,-1,0,-1,-1,1
"3779",0,1,0,1,-1,-1,-1,-1,-1
"3780",-1,0,-1,0,-1,-1,1,-1,-1
"3782",0,1,1,0,-1,-1,-1,1,1
"3783",0,1,1,-1,-1,-1,-1,-1,1
"3784",1,-1,-1,0,-1,-1,-1,-1,-1
"3785",-1,-1,0,-1,-1,-1,-1,-1,-1
"3788",0,1,1,1,-1,-1,-1,-1,1
"3791",-1,0,-1,0,-1,0,1,1,-1
"3793",-1,-1,-1,-1,-1,-1,-1,1,-1
"3794",-1,0,-1,0,-1,0,-1,1,-1
"3795",-1,-1,-1,-1,0,-1,1,-1,-1
"3798",1,1,1,-1,1,-1,-1,-1,1
"3800",1,1,1,-1,-1,0,-1,1,1
"3801",-1,-1,1,-1,-1,0,-1,-1,-1
"3803",0,-1,0,-1,-1,-1,-1,1,-1
"3804",-1,1,1,-1,-1,-1,-1,1,-1
"3808",-1,-1,-1,-1,-1,-1,-1,-1,-1
"3810",-1,-1,-1,0,-1,1,-1,1,-1
"3813",1,1,1,1,1,0,-1,-1,1
"3815",0,-1,1,-1,-1,0,-1,1,-1
"3819",0,-1,1,0,-1,0,-1,1,1
"3820",1,1,1,0,-1,0,-1,-1,1
"3821",0,0,-1,0,-1,-1,-1,1,-1
"3822",0,1,1,-1,-1,1,1,-1,1
"3824",1,1,1,1,1,0,-1,-1,1
"3825",1,1,1,0,-1,0,-1,-1,1
"3826",0,-1,0,-1,-1,-1,-1,1,-1
"3827",-1,0,1,0,-1,-1,-1,1,-1
"3829",1,1,-1,1,-1,1,-1,1,1
"3830",0,1,1,0,-1,-1,-1,-1,1
"3831",0,-1,1,0,-1,1,-1,1,1
"3832",-1,0,1,0,-1,-1,-1,-1,-1
"3833",0,-1,1,-1,-1,-1,-1,-1,-1
"3835",-1,-1,-1,0,-1,0,-1,-1,-1
"3837",0,0,-1,0,-1,-1,-1,-1,-1
"3838",0,-1,0,-1,-1,-1,-1,-1,-1
"3840",-1,-1,-1,-1,-1,0,-1,-1,-1
"3842",1,1,1,1,-1,-1,-1,-1,1
"3843",0,1,1,1,-1,0,1,1,1
"3844",1,1,1,1,1,1,-1,1,1
"3846",0,1,1,0,-1,-1,1,-1,1
"3848",-1,0,-1,0,0,-1,-1,1,-1
"3849",0,1,1,-1,-1,0,1,-1,1
"3850",0,0,0,0,-1,0,1,1,-1
"3851",1,0,1,1,-1,0,-1,-1,1
"3854",0,1,1,0,-1,0,-1,-1,1
"3856",-1,-1,-1,-1,-1,-1,-1,1,-1
"3857",0,-1,1,-1,-1,-1,-1,-1,-1
"3858",-1,-1,0,0,-1,0,-1,1,-1
"3859",0,1,1,1,-1,-1,-1,-1,1
"3860",1,1,0,1,1,-1,0,-1,1
"3861",-1,0,-1,0,-1,0,-1,-1,-1
"3862",1,-1,1,0,-1,0,-1,-1,1
"3863",1,1,0,-1,-1,0,-1,1,1
"3864",0,-1,1,0,-1,1,-1,-1,1
"3865",0,1,1,0,-1,1,-1,-1,1
"3866",-1,-1,1,-1,-1,-1,-1,-1,-1
"3867",0,1,-1,0,-1,0,-1,1,1
"3868",0,-1,1,1,-1,-1,-1,1,-1
"3869",1,1,1,-1,1,1,-1,-1,1
"3870",-1,-1,1,-1,-1,-1,1,-1,-1
"3873",-1,-1,-1,-1,-1,0,-1,1,-1
"3875",1,1,-1,1,-1,0,-1,-1,1
"3877",0,1,1,-1,-1,0,-1,-1,1
"3878",0,-1,0,-1,-1,-1,-1,-1,-1
"3880",-1,-1,0,0,-1,-1,-1,1,-1
"3881",1,1,1,-1,1,0,-1,-1,1
"3882",-1,-1,1,-1,-1,0,-1,-1,-1
"3883",0,1,0,1,-1,0,-1,-1,1
"3884",0,1,1,0,-1,1,-1,0,1
"3885",0,1,0,0,-1,0,-1,-1,1
"3886",1,1,1,0,1,-1,1,-1,1
"3892",1,1,0,1,-1,0,-1,-1,1
"3893",0,1,1,1,-1,-1,-1,-1,1
"3894",1,1,0,-1,1,1,-1,1,1
"3895",0,1,1,0,-1,0,1,-1,1
"3896",1,1,-1,1,1,0,-1,1,1
"3897",0,-1,1,1,-1,0,-1,1,1
"3898",-1,-1,-1,1,-1,-1,-1,1,-1
"3899",0,1,1,-1,-1,1,-1,-1,1
"3900",-1,1,-1,1,-1,0,-1,1,-1
"3901",0,1,1,0,-1,1,-1,-1,1
"3903",0,1,0,1,-1,1,-1,-1,1
"3904",0,1,1,0,-1,0,-1,-1,1
"3905",0,1,1,-1,-1,1,-1,-1,1
"3907",0,1,0,-1,-1,0,-1,1,-1
"3908",-1,-1,-1,-1,-1,-1,1,0,-1
"3909",1,1,1,1,-1,1,-1,1,1
"3910",-1,-1,-1,-1,-1,0,-1,1,-1
"3911",1,1,-1,1,-1,0,-1,-1,1
"3913",0,-1,0,-1,-1,0,-1,-1,-1
"3914",0,1,1,-1,-1,0,-1,-1,1
"3917",1,1,1,-1,-1,1,-1,-1,1
"3918",-1,1,1,-1,-1,-1,-1,1,-1
"3919",0,1,1,-1,-1,0,-1,-1,1
"3920",-1,0,1,0,-1,-1,-1,-1,-1
"3921",0,1,1,0,-1,-1,-1,1,1
"3922",1,1,1,0,-1,0,-1,-1,1
"3923",1,1,1,-1,-1,1,-1,1,1
"3927",0,1,1,-1,1,0,-1,-1,1
"3928",-1,-1,1,-1,-1,-1,-1,-1,-1
"3930",0,1,1,1,1,0,-1,-1,1
"3931",0,1,1,-1,1,1,-1,-1,1
"3932",-1,-1,0,0,-1,0,-1,-1,-1
"3935",1,1,1,0,1,-1,-1,-1,1
"3937",-1,0,-1,0,-1,0,-1,1,-1
"3938",-1,-1,-1,-1,-1,0,1,1,-1
"3940",1,-1,0,-1,-1,-1,-1,-1,-1
"3942",-1,-1,1,-1,-1,0,-1,-1,-1
"3944",-1,-1,-1,-1,-1,1,-1,-1,-1
"3945",1,1,1,0,-1,0,-1,-1,1
"3949",0,-1,1,0,-1,-1,-1,1,1
"3952",0,1,0,-1,-1,-1,-1,-1,-1
"3958",1,1,1,1,-1,0,-1,-1,1
"3959",1,1,1,-1,-1,1,-1,-1,1
"3960",1,1,1,0,-1,-1,-1,-1,1
"3961",0,0,-1,0,-1,0,-1,1,-1
"3965",1,1,1,-1,-1,0,1,-1,1
"3967",1,1,1,1,-1,1,-1,-1,1
"3968",1,-1,1,0,-1,1,0,-1,1
"3969",0,1,1,-1,-1,0,-1,-1,1
"3971",1,1,1,-1,1,-1,-1,1,1
"3972",0,-1,1,-1,-1,0,-1,1,-1
"3973",-1,0,-1,0,-1,0,1,1,-1
"3976",0,-1,0,1,-1,0,-1,-1,-1
"3977",-1,-1,1,0,-1,0,-1,-1,-1
"3978",-1,-1,0,-1,-1,0,-1,1,-1
"3980",-1,0,0,0,-1,0,-1,-1,-1
"3981",0,-1,1,-1,-1,0,-1,-1,-1
"3984",0,1,0,-1,-1,0,-1,-1,1
"3987",-1,-1,0,-1,-1,1,-1,-1,-1
"3988",0,1,0,1,0,0,-1,1,1
"3989",0,0,-1,0,-1,0,-1,1,-1
"3991",0,1,1,1,-1,0,-1,-1,1
"3992",-1,1,-1,1,-1,-1,-1,1,-1
"3994",0,1,1,-1,-1,-1,-1,1,1
"3996",0,1,1,0,-1,0,-1,1,1
"3997",-1,-1,-1,-1,-1,1,-1,-1,-1
"3998",1,-1,1,0,-1,-1,1,-1,1
"3999",-1,-1,-1,-1,-1,-1,1,-1,-1
"4001",0,1,0,0,-1,1,1,-1,-1
"4002",0,-1,0,1,-1,0,-1,-1,1
"4005",-1,0,-1,0,-1,0,-1,1,-1
"4006",1,1,1,1,-1,1,-1,-1,1
"4008",-1,-1,-1,-1,-1,0,-1,1,-1
"4009",0,1,0,1,-1,1,-1,-1,-1
"4010",-1,-1,1,-1,-1,1,-1,-1,-1
"4011",0,0,0,-1,-1,-1,0,-1,-1
"4014",0,-1,0,-1,-1,-1,0,1,-1
"4015",0,1,1,1,-1,1,-1,1,1
"4018",0,1,1,0,-1,1,-1,-1,1
"4020",0,1,1,0,1,-1,1,-1,1
"4021",-1,0,-1,0,-1,1,-1,1,-1
"4022",0,-1,1,-1,-1,0,-1,1,1
"4023",0,1,0,0,-1,0,-1,-1,1
"4024",-1,-1,1,0,-1,-1,-1,1,-1
"4025",-1,-1,-1,-1,-1,-1,-1,1,-1
"4026",1,1,1,-1,1,-1,-1,-1,1
"4027",1,1,1,1,1,1,-1,-1,1
"4028",-1,-1,-1,-1,-1,0,-1,-1,-1
"4030",1,1,1,1,1,-1,-1,-1,1
"4031",0,-1,1,-1,-1,1,-1,1,-1
"4033",-1,0,-1,0,-1,0,1,-1,-1
"4034",-1,1,0,-1,-1,-1,1,-1,-1
"4035",-1,0,0,0,-1,0,1,-1,-1
"4036",1,1,0,-1,-1,0,-1,1,1
"4037",0,1,0,1,-1,1,-1,1,1
"4041",-1,0,-1,0,-1,1,-1,1,-1
"4042",0,-1,-1,-1,-1,-1,-1,-1,-1
